InputID,GeneID,GO_ID,Evidence,Qualifier,GO_term,PubMed,Category
LOC5563598,5563598,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563599,5563599,GO:0015276,IEA,enables,ligand-gated monoatomic ion channel activity,22301074,Function
LOC5563599,5563599,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563601,5563601,GO:0015276,IEA,enables,ligand-gated monoatomic ion channel activity,22301074,Function
LOC5563601,5563601,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563605,5563605,GO:0015276,IEA,enables,ligand-gated monoatomic ion channel activity,22301074,Function
LOC5563605,5563605,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563606,5563606,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5563606,5563606,GO:0007608,IEA,involved_in,sensory perception of smell,30032202,Process
LOC5563607,5563607,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563607,5563607,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563607,5563607,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563607,5563607,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563609,5563609,GO:0004866,IEA,enables,endopeptidase inhibitor activity,22301074,Function
LOC5563609,5563609,GO:0005576,IEA,located_in,extracellular region,22301074,Component
LOC5563613,5563613,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5563613,5563613,GO:0005576,IEA,located_in,extracellular region,30032202,Component
LOC5563613,5563613,GO:0007608,IEA,involved_in,sensory perception of smell,30032202,Process
LOC5563613,5563613,GO:0035275,IEA,enables,dibutyl phthalate binding,30032202,Function
LOC5563613,5563613,GO:0042048,IEA,involved_in,olfactory behavior,30032202,Process
LOC5563614,5563614,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074,Function
LOC5563614,5563614,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5563616,5563616,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5563616,5563616,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5563617,5563617,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074,Function
LOC5563617,5563617,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5563618,5563618,GO:0003676,IEA,enables,nucleic acid binding,22301074,Function
LOC5563618,5563618,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5563618,5563618,GO:0006308,IEA,involved_in,DNA catabolic process,30032202,Process
LOC5563618,5563618,GO:0008296,IEA,enables,3'-5'-DNA exonuclease activity,30032202,Function
LOC5563619,5563619,GO:0000977,IEA,enables,RNA polymerase II transcription regulatory region sequence-specific DNA binding,30032202,Function
LOC5563619,5563619,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5563619,5563619,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5563619,5563619,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5563620,5563620,GO:0035556,IEA,involved_in,intracellular signal transduction,22301074,Process
LOC5563620,5563620,GO:0043087,IEA,involved_in,regulation of GTPase activity,22301074,Process
LOC5563621,5563621,GO:0005576,IEA,located_in,extracellular region,30032202,Component
LOC5563622,5563622,GO:0005549,IEA,enables,odorant binding,22301074,Function
LOC5563622,5563622,GO:0005576,IEA,located_in,extracellular region,30032202,Component
LOC5563622,5563622,GO:0007608,IEA,involved_in,sensory perception of smell,30032202,Process
LOC5563622,5563622,GO:0035275,IEA,enables,dibutyl phthalate binding,30032202,Function
LOC5563622,5563622,GO:0042048,IEA,involved_in,olfactory behavior,30032202,Process
LOC5563623,5563623,GO:0000413,IEA,involved_in,protein peptidyl-prolyl isomerization,22301074,Process
LOC5563623,5563623,GO:0003755,IEA,enables,peptidyl-prolyl cis-trans isomerase activity,22301074,Function
LOC5563623,5563623,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5563623,5563623,GO:0043231,IEA,located_in,intracellular membrane-bounded organelle,30032202,Component
LOC5563625,5563625,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5563625,5563625,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5563625,5563625,GO:0043248,IEA,involved_in,proteasome assembly,30032202,Process
LOC5563627,5563627,GO:0000390,IEA,involved_in,spliceosomal complex disassembly,30032202,Process
LOC5563627,5563627,GO:0003723,IEA,enables,RNA binding,22301074,Function
LOC5563627,5563627,GO:0005681,IEA,part_of,spliceosomal complex,30032202,Component
LOC5563630,5563630,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5563630,5563630,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5563630,5563630,GO:0032526,IEA,involved_in,response to retinoic acid,30032202,Process
LOC5563635,5563635,GO:0006744,IEA,involved_in,ubiquinone biosynthetic process,30032202,Process
LOC5563635,5563635,GO:0016301,IEA,enables,kinase activity,30032202,Function
LOC5563635,5563635,GO:0031314,IEA,located_in,extrinsic component of mitochondrial inner membrane,30032202,Component
LOC5563636,5563636,GO:0015276,IEA,enables,ligand-gated monoatomic ion channel activity,22301074,Function
LOC5563636,5563636,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563637,5563637,GO:0002224,IEA,involved_in,toll-like receptor signaling pathway,30032202,Process
LOC5563637,5563637,GO:0004888,IEA,enables,transmembrane signaling receptor activity,30032202,Function
LOC5563637,5563637,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5563637,5563637,GO:0006955,IEA,involved_in,immune response,30032202,Process
LOC5563637,5563637,GO:0016020,IEA,located_in,membrane,30032202,Component
LOC5563641,5563641,GO:0005869,IEA,part_of,dynactin complex,22301074|30032202,Component
LOC5563641,5563641,GO:0061640,IEA,involved_in,cytoskeleton-dependent cytokinesis,22301074|30032202,Process
LOC5563642,5563642,GO:0000723,IEA,involved_in,telomere maintenance,30032202,Process
LOC5563642,5563642,GO:0000724,IEA,involved_in,double-strand break repair via homologous recombination,30032202,Process
LOC5563642,5563642,GO:0004520,IEA,enables,DNA endonuclease activity,22301074,Function
LOC5563642,5563642,GO:0005634,IEA,located_in,nucleus,22301074,Component
LOC5563642,5563642,GO:0006303,IEA,involved_in,double-strand break repair via nonhomologous end joining,30032202,Process
LOC5563642,5563642,GO:0007095,IEA,involved_in,mitotic G2 DNA damage checkpoint signaling,30032202,Process
LOC5563642,5563642,GO:0008296,IEA,enables,3'-5'-DNA exonuclease activity,22301074,Function
LOC5563642,5563642,GO:0030145,IEA,enables,manganese ion binding,22301074,Function
LOC5563642,5563642,GO:0030870,IEA,part_of,Mre11 complex,22301074|30032202,Component
LOC5563642,5563642,GO:0031573,IEA,involved_in,mitotic intra-S DNA damage checkpoint signaling,30032202,Process
LOC5563642,5563642,GO:0042138,IEA,involved_in,meiotic DNA double-strand break formation,30032202,Process
LOC5563642,5563642,GO:0097552,IEA,involved_in,mitochondrial double-strand break repair via homologous recombination,30032202,Process
LOC5563644,5563644,GO:0005385,IEA,enables,zinc ion transmembrane transporter activity,30032202,Function
LOC5563644,5563644,GO:0005794,IEA,located_in,Golgi apparatus,30032202,Component
LOC5563644,5563644,GO:0006829,IEA,involved_in,zinc ion transport,30032202,Process
LOC5563644,5563644,GO:0006882,IEA,involved_in,intracellular zinc ion homeostasis,30032202,Process
LOC5563644,5563644,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563644,5563644,GO:0055085,IEA,involved_in,transmembrane transport,22301074,Process
LOC5563645,5563645,GO:0016051,IEA,involved_in,carbohydrate biosynthetic process,22301074,Process
LOC5563645,5563645,GO:0047444,IEA,enables,N-acylneuraminate-9-phosphate synthase activity,30032202,Function
LOC5563646,5563646,GO:0003735,IEA,enables,structural constituent of ribosome,30032202,Function
LOC5563646,5563646,GO:0022627,IEA,part_of,cytosolic small ribosomal subunit,30032202,Component
LOC5563647,5563647,GO:0003723,IEA,enables,RNA binding,30032202,Function
LOC5563647,5563647,GO:0005730,IEA,located_in,nucleolus,30032202,Component
LOC5563649,5563649,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563649,5563649,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563649,5563649,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563649,5563649,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563650,5563650,GO:0004364,IEA,enables,glutathione transferase activity,30032202,Function
LOC5563650,5563650,GO:0006749,IEA,involved_in,glutathione metabolic process,30032202,Process
LOC5563652,5563652,GO:0016180,IEA,involved_in,snRNA processing,22301074|30032202,Process
LOC5563652,5563652,GO:0032039,IEA,part_of,integrator complex,22301074|30032202,Component
LOC5563653,5563653,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563653,5563653,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563653,5563653,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563653,5563653,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563654,5563654,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5563654,5563654,GO:0016925,IEA,involved_in,protein sumoylation,30032202,Process
LOC5563654,5563654,GO:0019948,IEA,enables,SUMO activating enzyme activity,30032202,Function
LOC5563654,5563654,GO:0031510,IEA,part_of,SUMO activating enzyme complex,30032202,Component
LOC5563655,5563655,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563655,5563655,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563655,5563655,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563655,5563655,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563656,5563656,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563656,5563656,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563656,5563656,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563656,5563656,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563657,5563657,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563657,5563657,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563657,5563657,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563657,5563657,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563659,5563659,GO:0000026,IEA,enables,"alpha-1,2-mannosyltransferase activity",30032202,Function
LOC5563659,5563659,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5563659,5563659,GO:0006506,IEA,involved_in,GPI anchor biosynthetic process,30032202,Process
LOC5563660,5563660,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5563660,5563660,GO:0033041,IEA,enables,sweet taste receptor activity,30032202,Function
LOC5563660,5563660,GO:0050912,IEA,involved_in,detection of chemical stimulus involved in sensory perception of taste,22301074,Process
LOC5563660,5563660,GO:0050916,IEA,involved_in,sensory perception of sweet taste,30032202,Process
LOC5563662,5563662,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074,Function
LOC5563662,5563662,GO:0006508,IEA,involved_in,proteolysis,22301074,Process
LOC5563663,5563663,GO:0004252,IEA,enables,serine-type endopeptidase activity,22301074|30032202,Function
LOC5563663,5563663,GO:0006508,IEA,involved_in,proteolysis,22301074|30032202,Process
LOC5563664,5563664,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5563664,5563664,GO:0006368,IEA,involved_in,transcription elongation by RNA polymerase II,30032202,Process
LOC5563664,5563664,GO:0030891,IEA,part_of,VCB complex,30032202,Component
LOC5563664,5563664,GO:0070449,IEA,part_of,elongin complex,30032202,Component
LOC5563667,5563667,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5563667,5563667,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5563667,5563667,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5563667,5563667,GO:0006261,IEA,involved_in,DNA-templated DNA replication,30032202,Process
LOC5563667,5563667,GO:0006282,IEA,involved_in,regulation of DNA repair,30032202,Process
LOC5563667,5563667,GO:0008047,IEA,enables,enzyme activator activity,30032202,Function
LOC5563667,5563667,GO:0016887,IEA,enables,ATP hydrolysis activity,22301074,Function
LOC5563667,5563667,GO:0017116,IEA,enables,single-stranded DNA helicase activity,30032202,Function
LOC5563668,5563668,GO:0004377,IEA,enables,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity",22301074|30032202,Function
LOC5563668,5563668,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5563668,5563668,GO:0006487,IEA,involved_in,protein N-linked glycosylation,30032202,Process
LOC5563670,5563670,GO:0009897,IEA,located_in,external side of plasma membrane,30032202,Component
LOC5563670,5563670,GO:0030246,IEA,enables,carbohydrate binding,30032202,Function
LOC5563670,5563670,GO:0044419,IEA,involved_in,biological process involved in interspecies interaction between organisms,30032202,Process
LOC5563671,5563671,GO:0001919,IEA,involved_in,regulation of receptor recycling,22301074|30032202,Process
LOC5563671,5563671,GO:0005085,IEA,enables,guanyl-nucleotide exchange factor activity,30032202,Function
LOC5563671,5563671,GO:0005764,IEA,located_in,lysosome,30032202,Component
LOC5563671,5563671,GO:0007040,IEA,involved_in,lysosome organization,22301074,Process
LOC5563671,5563671,GO:0016197,IEA,involved_in,endosomal transport,22301074,Process
LOC5563671,5563671,GO:0031902,IEA,located_in,late endosome membrane,22301074,Component
LOC5563671,5563671,GO:0032008,IEA,involved_in,positive regulation of TOR signaling,22301074,Process
LOC5563671,5563671,GO:0042632,IEA,involved_in,cholesterol homeostasis,22301074,Process
LOC5563671,5563671,GO:0043410,IEA,involved_in,positive regulation of MAPK cascade,22301074|30032202,Process
LOC5563671,5563671,GO:0045121,IEA,located_in,membrane raft,22301074,Component
LOC5563671,5563671,GO:0060090,IEA,enables,molecular adaptor activity,30032202,Function
LOC5563671,5563671,GO:0071230,IEA,involved_in,cellular response to amino acid stimulus,22301074|30032202,Process
LOC5563671,5563671,GO:0071986,IEA,part_of,Ragulator complex,22301074|30032202,Component
LOC5563672,5563672,GO:0009897,IEA,located_in,external side of plasma membrane,30032202,Component
LOC5563672,5563672,GO:0030246,IEA,enables,carbohydrate binding,30032202,Function
LOC5563672,5563672,GO:0044419,IEA,involved_in,biological process involved in interspecies interaction between organisms,30032202,Process
LOC5563673,5563673,GO:0005912,IEA,located_in,adherens junction,30032202,Component
LOC5563673,5563673,GO:0007156,IEA,involved_in,homophilic cell-cell adhesion,30032202,Process
LOC5563673,5563673,GO:0007157,IEA,involved_in,heterophilic cell-cell adhesion,30032202,Process
LOC5563674,5563674,GO:0038023,IEA,enables,signaling receptor activity,30032202,Function
LOC5563675,5563675,GO:0009897,IEA,located_in,external side of plasma membrane,30032202,Component
LOC5563675,5563675,GO:0030246,IEA,enables,carbohydrate binding,30032202,Function
LOC5563675,5563675,GO:0044419,IEA,involved_in,biological process involved in interspecies interaction between organisms,30032202,Process
LOC5563680,5563680,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5563680,5563680,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5563684,5563684,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5563684,5563684,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5563684,5563684,GO:0007156,IEA,involved_in,homophilic cell-cell adhesion,30032202,Process
